"FileName","Bitrate","Folder","FullPath","Size_MB","LastModified"
"Dearest.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Dearest.mp3","5.12","2016/12/17 14:47:41"
"DEEP_PURPLE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEEP_PURPLE.mp3","3.73","2012/08/26 0:51:15"
"DEPARTURES (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES (3).mp3","4.85","2005/09/14 8:54:14"
"DEPARTURES (4).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES (4).mp3","4.78","2007/08/06 0:12:10"
"DEPARTURES (EXTENDED MIX).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES (EXTENDED MIX).mp3","6.21","2015/06/14 9:19:47"
"DEPARTURES (RADIO EDIT).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES (RADIO EDIT).mp3","4.79","2015/06/14 9:19:47"
"DEPARTURES.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES.mp3","4.78","2007/11/02 0:38:38"
"DEPARTURES_Long (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES_Long (3).mp3","6.2","2007/08/06 0:12:10"
"DEPARTURES_Long.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DEPARTURES_Long.mp3","6.2","2007/09/12 20:18:56"
"DESIRE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DESIRE.mp3","4.05","2015/06/14 9:22:47"
"DESTINY.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DESTINY.mp3","4.32","2016/12/15 0:28:14"
"DICE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DICE.mp3","2.88","2016/12/15 0:01:00"
"digeridoo.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\digeridoo.mp3","6.67","2016/12/17 16:12:00"
"DINAH.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DINAH.mp3","3.5","2012/08/26 0:51:15"
"DJ in My Life.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DJ in My Life.mp3","3.68","2016/12/27 22:46:17"
"DJANGO.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DJANGO.mp3","4.4","2012/08/26 0:51:14"
"DJinMyLife.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DJinMyLife.mp3","3.68","2007/05/19 0:00:44"
"Dolphin in the Sea.mp3","?64kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Dolphin in the Sea.mp3","3.21","2015/06/14 9:21:21"
"Don't Back in the Refrigerator.MP3","?64kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Don't Back in the Refrigerator.MP3","2.02","2015/06/14 9:21:21"
"Don't leave me behind.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Don't leave me behind.mp3","4.28","2017/01/26 0:18:35"
"Don't wanna cry.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Don't wanna cry.mp3","4.29","2016/12/17 15:00:46"
"DON'T_BE_THAT_WAY.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DON'T_BE_THAT_WAY.mp3","3.23","2012/08/26 0:51:14"
"Dont wanna Cry.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Dont wanna Cry.mp3","4.21","2016/12/26 0:01:30"
"Dontleavemebehind.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Dontleavemebehind.mp3","4.27","2007/11/02 0:38:58"
"doraemon_jaian no uta.mp3","","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\doraemon_jaian no uta.mp3","1.99","1999/10/27 22:39:14"
"Down Beat.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Down Beat.mp3","3.69","2015/06/14 9:23:32"
"dragon.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\dragon.mp3","60.26","2016/12/17 16:06:43"
"DRAMATIC？DRASTIC！.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DRAMATIC？DRASTIC！.mp3","3.91","2014/05/18 22:04:12"
"DREAM.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DREAM.mp3","3.1","2012/08/26 0:51:13"
"DREAMIN_.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DREAMIN_.mp3","3.75","2014/05/18 22:04:13"
"Dream_Drive.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Dream_Drive.mp3","4.8","2007/08/12 18:49:56"
"DRIVE ME CRAZY.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DRIVE ME CRAZY.mp3","4.22","2015/06/14 9:23:33"
"DRIVEMECRAZY.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DRIVEMECRAZY.mp3","4.21","2007/11/02 0:40:28"
"DRUM_BOOGIE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\DRUM_BOOGIE.mp3","3.85","2012/08/26 0:51:13"
"EARLY_AUTUMN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\EARLY_AUTUMN.mp3","3.3","2012/08/26 0:51:13"
"EAST_OF_THE_SUN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\EAST_OF_THE_SUN.mp3","3.7","2012/08/26 0:51:12"
"End roll.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\End roll.mp3","4.34","2015/06/14 9:23:10"
"ENDLESS RAIN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\ENDLESS RAIN.mp3","6.06","2016/12/14 23:03:40"
"Endless sorrow.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Endless sorrow.mp3","5.04","2016/12/17 14:47:41"
"ENDLESSRAIN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\ENDLESSRAIN.mp3","6.05","2001/12/10 8:35:18"
"Endlesssorrow (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Endlesssorrow (2).mp3","5.03","2002/07/29 1:21:32"
"Endlesssorrow (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Endlesssorrow (3).mp3","5.03","2002/07/29 1:21:32"
"Endlesssorrow.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Endlesssorrow.mp3","5.03","2007/11/02 0:39:12"
"Endroll.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Endroll.mp3","4.33","2007/11/02 0:40:38"
"energy flow.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\energy flow.mp3","4.19","2017/01/14 0:31:18"
"Eternal Wind.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Eternal Wind.mp3","4.33","2015/06/14 9:22:34"
"EternalWind.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\EternalWind.mp3","4.32","2001/06/23 8:33:34"
"Europe Endless.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Europe Endless.mp3","8.79","2017/01/25 23:13:31"
"evergreen.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\evergreen.mp3","4.62","2015/12/26 19:00:18"
"evolution (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\evolution (2).mp3","4.33","2002/01/22 22:51:14"
"evolution (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\evolution (3).mp3","4.27","2004/06/23 18:34:44"
"evolution (4).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\evolution (4).mp3","4.33","2002/01/22 22:51:14"
"evolution.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\evolution.mp3","4.27","2015/06/14 9:23:11"
"Exotic Lollipop.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Exotic Lollipop.mp3","1.58","2016/12/26 0:08:16"
"ExoticLollipop.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\ExoticLollipop.mp3","1.57","2001/06/29 1:44:02"
"EZ DO DANCE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\EZ DO DANCE.mp3","4.04","2016/12/17 9:47:44"
"EZDODANCE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\EZDODANCE.mp3","4.03","2007/11/02 0:45:00"
"FACE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FACE.mp3","5.77","2016/12/14 23:53:20"
"FATE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FATE.mp3","5.41","2001/06/23 4:32:20"
"Feel Like dance.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Feel Like dance.mp3","5.42","2016/12/14 23:53:25"
"FeelLikedance (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FeelLikedance (2).mp3","5.41","2002/02/07 23:59:58"
"FeelLikedance (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FeelLikedance (3).mp3","5.41","2007/08/06 0:12:10"
"Final_Fun-Boy.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Final_Fun-Boy.mp3","3.3","2007/11/02 0:46:38"
"FirstLove.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FirstLove.mp3","3.9","2007/11/02 0:46:50"
"FLAMINGO.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FLAMINGO.mp3","3.65","2012/08/26 0:51:12"
"Flyte_Tyme.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Flyte_Tyme.mp3","4.59","2007/08/12 18:49:56"
"FLY_ME_TO_THE_MOON.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FLY_ME_TO_THE_MOON.mp3","3.25","2012/08/26 0:51:11"
"Forever Love.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Forever Love.mp3","7.25","2016/12/14 23:04:21"
"ForeverLove.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\ForeverLove.mp3","7.24","2001/12/10 8:35:18"
"FOR_SENTIMENTAL_REASON.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FOR_SENTIMENTAL_REASON.mp3","2.69","2012/08/26 0:51:11"
"FOR_YOU.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FOR_YOU.mp3","3.47","2012/08/26 0:51:11"
"FOUR_BROTHERS.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FOUR_BROTHERS.mp3","5.08","2012/08/26 0:51:10"
"Franz Schubert_Endlees Endless.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Franz Schubert_Endlees Endless.mp3","4.88","2017/01/25 23:13:29"
"FREEDOM.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FREEDOM.mp3","4.79","2016/12/14 23:53:30"
"Friend.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Friend.mp3","3.59","2016/12/26 0:02:06"
"From喜怒哀楽.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\From喜怒哀楽.mp3","5.53","2015/06/14 9:21:18"
"Fun.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Fun.mp3","2.43","2015/06/14 9:21:44"
"FUN×4.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\FUN×4.mp3","3.16","2015/06/14 9:23:13"
"genesis of next.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\genesis of next.mp3","8.99","2016/04/03 7:31:22"
"genesisofnext (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\genesisofnext (2).mp3","8.98","2002/01/22 22:51:14"
"genesisofnext (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\genesisofnext (3).mp3","8.98","2002/01/22 22:51:14"
"genesisofnext (4).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\genesisofnext (4).mp3","8.98","2002/01/22 22:51:14"
"genesisofnext.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\genesisofnext.mp3","8.98","2007/11/02 0:47:14"
"GEORGIA_ON_MY_MIND.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GEORGIA_ON_MY_MIND.mp3","3.55","2012/08/26 0:51:10"
"Get Along Together.MP3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Get Along Together.MP3","4.37","2017/01/26 0:25:52"
"GET WILD ofしばってたたいてろくなもんじゃねえバージョン.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GET WILD ofしばってたたいてろくなもんじゃねえバージョン.mp3","1.5","2001/06/29 1:44:02"
"GET WILD of縛って叩いてろくなもんじゃねえ.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GET WILD of縛って叩いてろくなもんじゃねえ.mp3","1.51","2015/06/14 9:20:07"
"GetWild.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GetWild.mp3","3.67","2025/01/31 0:50:54"
"GET_OUT_AND_GET_UNDER_THE_MOON.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GET_OUT_AND_GET_UNDER_THE_MOON.mp3","2.62","2012/08/26 0:51:09"
"GIGA ART LIVE'97.mp3","?64kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GIGA ART LIVE'97.mp3","2.14","2015/06/14 9:23:40"
"GIRL_OF_MY_DREAMS.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GIRL_OF_MY_DREAMS.mp3","2.67","2012/08/26 0:52:26"
"GLOBAL COMMUNICATION.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GLOBAL COMMUNICATION.mp3","3.84","2016/12/14 23:50:54"
"GLOBALCOMMUNICATION.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GLOBALCOMMUNICATION.mp3","3.83","2007/11/02 0:47:26"
"GO HOME AND WAIT FOR ME AS YOU ALWAYS DID.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GO HOME AND WAIT FOR ME AS YOU ALWAYS DID.mp3","3.94","2001/06/29 1:51:08"
"GO! GO!MURASAME.mp3","?192kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GO! GO!MURASAME.mp3","3.31","2025/03/28 1:05:24"
"GO!GO! HEAVEN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GO!GO! HEAVEN.mp3","4.78","2016/12/17 11:06:42"
"GOGOHEAVEN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOGOHEAVEN.mp3","4.77","2007/10/14 18:41:24"
"GOLDFINGER 99.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOLDFINGER 99.mp3","3.81","2017/01/14 0:22:48"
"GOLDFINGER99.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOLDFINGER99.mp3","3.8","2007/09/01 13:23:06"
"Good bye our Pastels Badges.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Good bye our Pastels Badges.mp3","2.95","2016/12/26 0:08:16"
"GOOD NIGHT MR.GUITAR.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOOD NIGHT MR.GUITAR.mp3","3.49","2015/06/14 9:23:33"
"GoodbyeourPastelsBadges.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GoodbyeourPastelsBadges.mp3","2.94","2001/06/29 1:51:08"
"GoodMorning-Call.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GoodMorning-Call.mp3","5.18","2016/12/17 16:23:11"
"GOODNIGHT_SWEETHEART.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOODNIGHT_SWEETHEART.mp3","3.19","2012/08/26 0:52:25"
"GOOD_BYE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GOOD_BYE.mp3","2.55","2012/08/26 0:52:25"
"GUANBARE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\GUANBARE.mp3","3.37","2015/06/14 9:22:15"
"HALF.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HALF.mp3","3.31","2015/06/14 9:23:36"
"hamada shogo_kanashimi ha yuki no yo 1.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\hamada shogo_kanashimi ha yuki no yo 1.mp3","4.79","1999/10/19 0:58:21"
"hamada shogo_kanashimi ha yuki no youni.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\hamada shogo_kanashimi ha yuki no youni.mp3","4.79","1999/10/19 0:58:22"
"happy days.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\happy days.mp3","3.96","2015/06/14 9:22:43"
"Happy Like a Honeybee.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Happy Like a Honeybee.mp3","2.77","2016/12/26 0:08:16"
"HappyLikeaHoneybee.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HappyLikeaHoneybee.mp3","2.76","2001/06/29 1:51:08"
"HARBOR_LIGHTS.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HARBOR_LIGHTS.mp3","2.6","2012/08/26 0:52:25"
"HARLEM_NOCTURNE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HARLEM_NOCTURNE.mp3","3.69","2012/08/26 0:52:24"
"Hello, Again～昔からある場所～.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hello, Again～昔からある場所～.mp3","4.8","2016/12/15 0:28:19"
"Hello.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hello.mp3","2.96","2016/12/26 0:08:16"
"HelloAnotherWay-それぞれの場所-.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HelloAnotherWay-それぞれの場所-.mp3","5.13","2007/11/02 0:47:38"
"HELP.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HELP.mp3","3.7","2017/01/26 0:11:35"
"HERO-ヒーローになる時それは今.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HERO-ヒーローになる時それは今.mp3","3.53","2015/06/14 9:22:08"
"HEY YOU….mp3","?320kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HEY YOU….mp3","8.53","2014/06/21 9:59:23"
"Hold On Me.MP3","?119kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hold On Me.MP3","3.96","2015/06/14 9:22:19"
"HONEYSUCKLE_ROSE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HONEYSUCKLE_ROSE.mp3","2.66","2012/08/26 0:47:04"
"HOT LIMIT.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HOT LIMIT.mp3","3.4","2015/06/14 9:20:11"
"HOTLIMIT.MP3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HOTLIMIT.MP3","3.39","2007/09/04 19:25:44"
"HOTSHOT (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HOTSHOT (2).mp3","2.46","2007/09/01 13:27:18"
"hotshot.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\hotshot.mp3","2.47","2016/12/27 22:50:51"
"How many いい顔.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\How many いい顔.mp3","2.77","2017/01/14 0:22:52"
"HOWEVER.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HOWEVER.mp3","5.13","2016/12/14 23:51:00"
"Howmanyいい顔.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Howmanyいい顔.mp3","2.76","2000/11/20 0:02:22"
"HOW_HIGH_THE_MOON.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HOW_HIGH_THE_MOON.mp3","2.52","2012/08/26 0:47:04"
"HUMORESQUE.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\HUMORESQUE.mp3","2.56","2012/08/26 0:47:04"
"Hyper-ballad (2).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hyper-ballad (2).mp3","4.91","2001/06/29 1:51:08"
"Hyper-ballad (3).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hyper-ballad (3).mp3","4.91","2001/06/29 1:51:08"
"Hyper-ballad (4).mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hyper-ballad (4).mp3","4.91","2001/06/29 1:51:08"
"Hyper-ballad.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\Hyper-ballad.mp3","4.92","2017/01/25 23:11:58"
"I Love you SAYONARA.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I Love you SAYONARA.mp3","4.6","2016/12/24 17:22:51"
"I LOVE YOU.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I LOVE YOU.mp3","3.92","2016/12/17 14:49:02"
"I miss you ~時を越えて~.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I miss you ~時を越えて~.mp3","3.33","2016/12/15 0:19:53"
"I really wanna tell.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I really wanna tell.mp3","4.25","2015/06/14 9:23:33"
"I Will Catch U.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I Will Catch U.mp3","4.87","2016/12/15 0:26:47"
"I'LL_NEVER_SMILE_AGAIN.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I'LL_NEVER_SMILE_AGAIN.mp3","3.43","2012/08/26 0:47:03"
"I'LL_REMEMBER_APRIL.mp3","?128kbps","D:\home\sound\MP3ファイル_まとめ2","D:\home\sound\MP3ファイル_まとめ2\I'LL_REMEMBER_APRIL.mp3","2.56","2012/08/26 0:47:03"
